data_estimativa;data_pagamento;base_de_calculo;perc_transmitido;'finalidade_construcao';'logradouro';n_endereco;'n_unidade';'complemento_endereco';'bairro';cep;area_total_terreno;area_constr_total;area_constr_privativa;ano_construcao;'n_matricula_reg_imoveis';'n_zona_reg_imoveis';'situacao'
2024/01/30 00:00:00;2024/02/06 00:00:00;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida TERESOPOLIS';3236;'54';;'TERESOPOLIS';90870001;0.00;31.75;12.00;1992;'73264';'3';'Impressa'
2024/01/30 00:00:00;2024/04/15 00:00:00;650000.00;100.00;'APARTAMENTO';'Rua DR ARMANDO BARBEDO';595;'503';;'TRISTEZA';91920520;0.00;132.34;91.35;2014;'153241';'3';'Impressa'
2024/02/01 00:00:00;2024/02/02 00:00:00;390000.00;100.00;'APARTAMENTO';'Avenida INDEPENDENCIA';1060;'502';;'INDEPENDENCIA';90035070;0.00;73.77;51.89;1998;'138029';'1';'Impressa'
2024/02/01 00:00:00;2024/02/02 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida INDEPENDENCIA';1060;'11';;'INDEPENDENCIA';90035070;0.00;14.70;12.00;1998;'138052';'1';'Impressa'
2024/01/31 00:00:00;2024/04/15 00:00:00;70000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DR ARMANDO BARBEDO';595;'38';;'TRISTEZA';91920520;0.00;28.76;21.16;2014;'153311';'3';'Impressa'
2024/01/31 00:00:00;2024/03/20 00:00:00;1870000.00;100.00;'APARTAMENTO';'Rua JOSE ALBANO VOLKMER';340;'1208';'TORRE B';'JARDIM DO SALSO';91410180;0.00;301.62;164.33;2014;'148.289';'3';'Impressa'
2024/01/31 00:00:00;2024/03/20 00:00:00;60000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua JOSE ALBANO VOLKMER';340;'150';;'JARDIM DO SALSO';91410180;0.00;15.07;10.58;2014;'148499';'3';'Impressa'
2024/01/31 00:00:00;2024/03/20 00:00:00;110000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua JOSE ALBANO VOLKMER';340;'164';;'JARDIM DO SALSO';91410180;0.00;34.11;23.31;2014;'148512';'3';'Impressa'
2024/02/01 00:00:00;2024/02/01 00:00:00;285000.00;100.00;'RESIDENCIA ISOLADA';'Avenida MAURICIO SELIGMAN';517;;;'RUBEM BERTA';91180090;300.60;156.82;156.82;1981;'1549';'6';'Impressa'
2024/02/27 00:00:00;;30000.00;0.42;'EDIFICIO GARAGEM';'Rua SETE DE SETEMBRO';656;'1';'A FRAÇÃO DE 1/240 DO EDIFICIO GARAGEM SETE DE SETEMBRO';'CENTRO HISTORIC';90010190;0.00;5296.00;5296.00;1967;'33512';'1';'Impressa'
2024/02/06 00:00:00;;180000.00;100.00;'APARTAMENTO';'Avenida LAVRAS';375;'302';;'PETROPOLIS';90460040;0.00;50.05;44.40;;'44555';'1';'Impressa'
2024/02/01 00:00:00;;210000.00;100.00;'APARTAMENTO';'Rua GEN SALUSTIANO';330;'603';;'CENTRO HISTORIC';90010290;0.00;57.39;48.91;1973;'82509';'1';'Impressa'
2024/01/31 00:00:00;2024/02/05 00:00:00;310000.00;100.00;'APARTAMENTO';'Avenida PROTASIO ALVES';8201;'101';'TORRE 5';'MORRO SANTANA';90410001;0.00;120.18;96.16;2017;'182393';'3';'Retificada'
2024/02/03 00:00:00;;1415000.00;100.00;'APARTAMENTO';'Rua DR JOAO SATT';25;'1404';'APARTAMENTO Nº 1404 - TORRE 2';'JARDIM EUROPA';91360394;0.00;197.41;125.46;2010;'144723';'4';'Impressa'
2024/01/31 00:00:00;2024/03/05 00:00:00;60000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DR JOAO SATT';25;'115';'ESTACIONAMENTO 115';'JARDIM EUROPA';91360394;0.00;15.21;10.58;2010;'144858';'4';'Impressa'
2024/01/31 00:00:00;2024/03/05 00:00:00;110000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DR JOAO SATT';25;'174';'ESTACIONAMENTO 174';'JARDIM EUROPA';91360394;0.00;30.43;21.16;2010;'144917';'4';'Impressa'
2024/01/31 00:00:00;2024/02/05 00:00:00;850000.00;100.00;'APARTAMENTO';'Rua FERREIRA VIANA';511;'402';;'PETROPOLIS';90670100;0.00;187.80;123.80;1995;'99572';'2';'Impressa'
2024/01/31 00:00:00;2024/02/05 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua FERREIRA VIANA';511;'25';;'PETROPOLIS';90670100;0.00;12.31;10.58;1995;'99559';'2';'Impressa'
2024/02/02 00:00:00;;142900.00;100.00;'APARTAMENTO';'Rua JOSE IUCHNO';151;'203';'BLOCO 5';'HIPICA';91786280;0.00;81.20;40.29;2017;'187163';'3';'Impressa'
2024/01/31 00:00:00;2024/02/01 00:00:00;485000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua VICENTE DA FONTOURA';1531;'4';'BOX 04';'SANTANA';90640001;0.00;14.92;12.00;1996;'100733';'2';'Impressa'
2024/01/31 00:00:00;2024/02/01 00:00:00;;100.00;'APARTAMENTO';'Rua VICENTE DA FONTOURA';1531;'402';'BOX 04';'SANTANA';90640001;0.00;112.68;76.26;1996;'100722';'2';'Impressa'
2024/02/01 00:00:00;2024/03/18 00:00:00;142800.00;100.00;'APARTAMENTO';'Avenida JUSCELINO KUBITSCHEK DE OLIVEIRA';1055;'240';;'JAR LEOPOLDINA';91240090;0.00;71.40;55.81;1981;'4507';'6';'Impressa'
2024/01/31 00:00:00;2024/04/30 00:00:00;460000.00;100.00;'APARTAMENTO';'Rua ARACAI';60;'401';;'VILA IPIRANGA';91370110;0.00;130.09;83.55;2012;'155087';'4';'Impressa'
2024/01/31 00:00:00;2024/02/05 00:00:00;45000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua PIAUI';40;'76';'ESTACIONAMENTO RESIDENCIAL NÚMERO 76';'SANTA M GORETTI';91030320;0.00;15.48;10.58;2015;'169821';'4';'Impressa'
2024/02/01 00:00:00;2024/04/30 00:00:00;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua ARACAI';60;'112';;'VILA IPIRANGA';91370110;0.00;13.59;10.58;2012;'155271';'4';'Impressa'
2024/01/31 00:00:00;2024/02/20 00:00:00;310000.00;50.00;'APARTAMENTO';'Rua WASHINGTON LUIZ';88;'5';;'CENTRO HISTORIC';90010460;0.00;127.79;119.18;1959;'9654';'5';'Retificada'
2024/02/01 00:00:00;2024/04/30 00:00:00;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua ARACAI';60;'128';;'VILA IPIRANGA';91370110;0.00;13.59;10.58;2012;'155286';'4';'Impressa'
2024/02/01 00:00:00;;768800.00;100.00;'SALA COMERCIAL';'Rua BERNARDO PIRES';280;'201';;'SANTANA';90620010;0.00;240.25;175.15;1994;'106179';'2';'Impressa'
2024/02/01 00:00:00;;286000.00;100.00;'APARTAMENTO';'Rua CATUMBI';101;'803';'Apartamento 803';'TERESOPOLIS';90870270;0.00;99.75;77.39;1977;'22264';'2';'Impressa'
2024/02/01 00:00:00;;40000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Rua BERNARDO PIRES';280;'11';;'SANTANA';90620010;0.00;40.30;12.00;1994;'106199';'2';'Impressa'
2024/01/31 00:00:00;2024/02/22 00:00:00;470000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua SAPE';1020;'72';'EMPREEND. PRIME ALTOS DO GERMÂNIA';'CRISTO REDENTOR';91350050;0.00;11.82;10.58;2022;'196381';'4';'Impressa'
2024/01/31 00:00:00;2024/02/22 00:00:00;;100.00;'APARTAMENTO';'Rua SAPE';1020;'706';'EMPREEND. PRIME ALTOS DO GERMÂNIA';'CRISTO REDENTOR';91350050;0.00;82.28;56.64;2022;'196225';'4';'Impressa'
2024/02/05 00:00:00;;500000.00;50.00;'RESIDENCIA DE FRENTE COM INTERIORES';'Rua ZEEV JABOTINSKI';58;;;'JARDIM ITU';91220510;387.72;292.09;292.09;2003;'77180';'4';'Impressa'
2024/02/01 00:00:00;;40000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua CATUMBI';101;'6';'Estacionamento 6';'TERESOPOLIS';90870270;0.00;15.21;12.50;1977;'22203';'2';'Impressa'
2024/02/01 00:00:00;;40000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Rua BERNARDO PIRES';280;'12';;'SANTANA';90620010;0.00;40.30;12.00;1994;'106200';'2';'Impressa'
2024/01/31 00:00:00;2024/03/15 00:00:00;514488.20;100.00;'APARTAMENTO';'Avenida FRANCISCO TREIN';116;'310';'EDIFICIO PRIME WALLIG';'CRISTO REDENTOR';91350200;0.00;84.44;67.29;2023;'200915';'4';'Impressa'
2024/01/31 00:00:00;2024/03/15 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida FRANCISCO TREIN';116;'71';'EDIFICIO PRIME WALLIG';'CRISTO REDENTOR';91350200;0.00;24.59;10.58;2023;'200998';'4';'Impressa'
2024/02/01 00:00:00;2024/02/06 00:00:00;1105000.00;100.00;'APARTAMENTO';'Rua GEN COUTO DE MAGALHAES';1123;'602';;'HIGIENOPOLIS';90540131;0.00;195.36;135.85;2007;'167502';'1';'Impressa'
2024/02/01 00:00:00;2024/02/06 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Rua GEN COUTO DE MAGALHAES';1123;'7';;'HIGIENOPOLIS';90540131;0.00;20.42;10.67;2007;'167467';'1';'Impressa'
2024/02/01 00:00:00;2024/02/06 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua GEN COUTO DE MAGALHAES';1123;'8';;'HIGIENOPOLIS';90540131;0.00;14.19;10.67;2007;'167468';'1';'Impressa'
2024/02/01 00:00:00;;500000.00;100.00;'RESIDENCIA ISOLADA';'Rua MENEZES PAREDES';387;'387';'Lote 26, quadra 24';'NONOAI';90830070;495.00;170.00;170.00;2000;'18';'3';'Impressa'
2024/02/01 00:00:00;2024/02/05 00:00:00;739600.00;100.00;'APARTAMENTO';'Avenida INDEPENDENCIA';1053;'907';;'INDEPENDENCIA';90035070;0.00;115.08;75.10;2022;'213949';'1';'Impressa'
2024/01/31 00:00:00;2024/02/02 00:00:00;180000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua CEL FERNANDO MACHADO';530;'01';;'CENTRO HISTORIC';90010321;0.00;17.81;12.00;1983;'23501';'5';'Impressa'
2024/01/31 00:00:00;2024/02/02 00:00:00;;100.00;'APARTAMENTO';'Rua CEL FERNANDO MACHADO';530;'303';;'CENTRO HISTORIC';90010321;0.00;41.70;28.10;1983;'591';'5';'Impressa'
2024/02/01 00:00:00;2024/02/05 00:00:00;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida INDEPENDENCIA';1053;'129';;'INDEPENDENCIA';90035070;0.00;29.64;10.58;2022;'214115';'1';'Impressa'
2024/01/31 00:00:00;2024/02/07 00:00:00;400000.00;100.00;'APARTAMENTO';'Rua TEN CEL FABRICIO PILAR';311;'1014';'EDIFICIO LUCAS BY YOO';'MONT SERRAT';90450040;0.00;43.83;25.98;2022;'208451';'1';'Impressa'
2024/02/05 00:00:00;;625000.00;100.00;'APARTAMENTO';'Avenida PRAIA DE BELAS';2050;'1216';'ATMOSFERA AIR';'MENINO DEUS';90110000;0.00;69.17;43.43;2023;'55538';'5';'Reestimada'
2024/02/05 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida PRAIA DE BELAS';2050;'169';'ATMOSFERA AIR';'MENINO DEUS';90110000;0.00;15.14;11.50;2023;'55649';'5';'Reestimada'
2024/02/05 00:00:00;2024/05/16 00:00:00;680000.00;100.00;'APARTAMENTO';'Avenida INDEPENDENCIA';519;'303';;'INDEPENDENCIA';90035070;0.00;183.17;153.00;1967;'214824';'1';'Impressa'
2024/01/31 00:00:00;2024/02/16 00:00:00;405000.00;100.00;'APARTAMENTO';'Avenida JOAO PESSOA';775;'208';'EDIFICIO THE PARK';'CIDADE BAIXA';90040000;0.00;82.53;48.07;2022;'165640';'2';'Retificada'
2024/02/01 00:00:00;2024/07/17 00:00:00;561000.00;100.00;'APARTAMENTO';'Avenida INDEPENDENCIA';1053;'802';;'INDEPENDENCIA';90035070;0.00;93.67;61.17;2022;'213933';'1';'Impressa'
2024/02/01 00:00:00;2024/07/16 00:00:00;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida INDEPENDENCIA';1053;'73';;'INDEPENDENCIA';90035070;0.00;29.64;10.58;2022;'214059';'1';'Impressa'
2024/01/31 00:00:00;;954600.00;100.00;'APARTAMENTO';'Rua MARQUES DO POMBAL';941;'402';;'AUXILIADORA';90540001;0.00;124.31;77.08;2022;'213686';'1';'Impressa'
2024/01/31 00:00:00;2024/02/08 00:00:00;130000.00;100.00;;'Rua PLINIO ANELE';167;;;'HIPICA';91787891;162.50;;;;'129418';'3';'Impressa'
2024/02/05 00:00:00;2024/02/19 00:00:00;714295.07;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida PRAIA DE BELAS';2050;'81';;'MENINO DEUS';90110000;0.00;13.93;10.58;;'55561';'5';'Impressa'
2024/02/05 00:00:00;2024/02/19 00:00:00;;100.00;'APARTAMENTO';'Avenida PRAIA DE BELAS';2050;'1507';;'MENINO DEUS';90110000;0.00;73.00;45.88;2023;'55440';'5';'Impressa'
2024/02/02 00:00:00;2024/02/08 00:00:00;865000.00;100.00;'RESIDENCIA ISOLADA';'Rua CANISIO BINSFELD';250;;;'HIPICA';91788060;161.00;149.90;149.90;2018;'177719';'3';'Impressa'
2024/01/31 00:00:00;;162250.00;100.00;'APARTAMENTO';'Avenida DA  AZENHA';171;'301';;'AZENHA';90160000;0.00;44.97;38.66;1980;'40579';'2';'Impressa'
2024/01/31 00:00:00;2024/02/02 00:00:00;253000.00;100.00;'APARTAMENTO';'Avenida ERNESTO NEUGEBAUER';820;'1004';'PORTO HORTÊNSIAS - TORRE 02';'HUMAITA';90250140;0.00;75.78;43.96;;'199860';'4';'Impressa'
2024/02/01 00:00:00;2024/04/03 00:00:00;755000.00;100.00;'APARTAMENTO';'Travessa SAUDE';65;'403';;'AUXILIADORA';90540090;0.00;174.43;134.18;1991;'93442';'1';'Impressa'
2024/01/31 00:00:00;;80000.00;100.00;'APARTAMENTO';'Rua HONORIO LEMOS';67;'207';;'VL JOAO PESSOA';91520080;0.00;31.72;27.00;1981;'30384';'3';'Impressa'
2024/02/05 00:00:00;2024/02/09 00:00:00;690000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida PRAIA DE BELAS';2050;'214';;'MENINO DEUS';90110000;0.00;13.92;10.58;;'55694';'5';'Impressa'
2024/02/05 00:00:00;2024/02/09 00:00:00;;100.00;'APARTAMENTO';'Avenida PRAIA DE BELAS';2050;'1007';;'MENINO DEUS';90110000;0.00;73.00;45.88;2023;'55435';'5';'Impressa'
2024/01/31 00:00:00;2024/04/03 00:00:00;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Travessa SAUDE';65;'10';;'AUXILIADORA';90540090;0.00;28.01;12.00;1991;'93501';'1';'Impressa'
2024/02/01 00:00:00;;1200000.00;100.00;'APARTAMENTO DE COBERTURA';'Rua ENG ADOLFO STERN';48;'1202';;'BELA VISTA';90440100;0.00;220.48;159.67;2009;'178768';'1';'Impressa'
2024/02/01 00:00:00;2024/02/07 00:00:00;340190.00;100.00;'SALA COMERCIAL';'Rua VASCO DA GAMA';720;'604';;'RIO BRANCO';90420111;0.00;75.43;42.16;2013;'186605';'1';'Retificada'
2024/02/01 00:00:00;2024/02/05 00:00:00;212800.00;100.00;'APARTAMENTO';'Rua DEZESSETE DE JUNHO';482;'403';;'MENINO DEUS';90110170;0.00;55.73;41.99;1998;'16250';'5';'Impressa'
2024/02/01 00:00:00;2024/02/07 00:00:00;50000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Rua VASCO DA GAMA';720;'40';;'RIO BRANCO';90420111;0.00;14.37;10.58;2013;'186645';'1';'Impressa'
2024/01/31 00:00:00;2024/04/03 00:00:00;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Travessa SAUDE';65;'11';;'AUXILIADORA';90540090;0.00;28.01;12.00;1991;'93502';'1';'Impressa'
2024/01/31 00:00:00;;106250.00;100.00;'APARTAMENTO';'Avenida JUSCELINO KUBITSCHEK DE OLIVEIRA';340;'102';'BLOCO F';'JAR LEOPOLDINA';91240090;0.00;69.63;38.34;2011;'39290';'6';'Impressa'
2024/01/31 00:00:00;2024/02/05 00:00:00;750000.00;100.00;'RESIDENCIA ISOLADA';'Avenida BENTO GONCALVES';6112;'6112';;'PARTENON';90650002;504.00;170.00;170.00;1974;'23996';'3';'Impressa'
2024/01/31 00:00:00;2024/02/07 00:00:00;550000.00;100.00;'APARTAMENTO';'Rua SAPE';900;'903';;'CRISTO REDENTOR';91350050;0.00;105.36;66.78;2023;'204239';'4';'Impressa'
2024/01/31 00:00:00;2024/02/07 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua SAPE';900;'15';;'CRISTO REDENTOR';91350050;0.00;14.24;10.58;2023;'204270';'4';'Impressa'
2024/02/01 00:00:00;;1050000.00;100.00;'RESIDENCIA ISOLADA';'Rua CARLOS VON KOSERITZ';524;'524';;'SAO JOAO';90540031;484.00;231.00;231.00;1974;'120060';'1';'Impressa'
2024/01/31 00:00:00;;125000.00;100.00;'APARTAMENTO';'Rua GOMES DE FREITAS';173;'406';'APARTAMENTO 406';'VILA IPIRANGA';91380000;0.00;38.56;34.30;1972;'136988';'4';'Impressa'
2024/02/01 00:00:00;;1900000.00;100.00;'SALA COMERCIAL';'Rua DR VICENTE DE PAULA DUTRA';215;'201';'SALA Nº 201';'PRAIA DE BELAS';90110200;0.00;479.81;386.98;2001;'28763';'5';'Impressa'
2024/02/01 00:00:00;;400000.00;100.00;'RESIDENCIA ISOLADA';'Rua ANTONIO ROSITO';211;'211';;'LOMBA PINHEIRO';91560000;200.00;99.31;99.31;2017;'121018';'3';'Impressa'
2024/02/01 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Rua DR VICENTE DE PAULA DUTRA';215;'19';'BOX Nº 19';'PRAIA DE BELAS';90110200;0.00;17.48;15.61;2001;'28809';'5';'Impressa'
2024/02/05 00:00:00;2024/02/06 00:00:00;370000.00;100.00;'RESIDENCIA CONDOM HORIZ ABERTO SEM AREA USO COMUM';'Rua HELIO FELIX FREY';154;'01';;'GUARUJA';91770547;0.00;128.57;125.33;2004;'119858';'3';'Impressa'
2024/02/01 00:00:00;2024/02/06 00:00:00;432400.00;100.00;'APARTAMENTO';'Avenida CEL APARICIO BORGES';1123;'709';'Torre A';'GLORIA';90680570;0.00;100.81;62.48;2018;'199531';'3';'Impressa'
2024/02/01 00:00:00;2024/02/06 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Avenida CEL APARICIO BORGES';1123;'123';'Torre A';'GLORIA';90680570;0.00;13.83;10.58;2018;'199672';'3';'Impressa'
2024/02/01 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Rua DR VICENTE DE PAULA DUTRA';215;'20';'BOX Nº 20';'PRAIA DE BELAS';90110200;0.00;17.48;15.61;2001;'28810';'5';'Impressa'
2024/01/31 00:00:00;2024/02/07 00:00:00;590000.00;100.00;'APARTAMENTO';'Avenida NOVA YORK';205;'809';;'AUXILIADORA';90550070;0.00;76.29;43.13;2020;'206656';'1';'Impressa'
2024/01/31 00:00:00;2024/02/07 00:00:00;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Avenida NOVA YORK';205;'109';;'AUXILIADORA';90550070;0.00;12.62;10.58;2020;'206808';'1';'Impressa'
2024/02/01 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Rua DR VICENTE DE PAULA DUTRA';215;'21';'BOX Nº 21';'PRAIA DE BELAS';90110200;0.00;17.48;15.61;2001;'28811';'5';'Impressa'
2024/01/31 00:00:00;2024/02/07 00:00:00;550000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua JOSE SCUTARI';54;'69';;'PASSO DA AREIA';91340210;0.00;14.91;10.58;2008;'133913';'4';'Impressa'
2024/01/31 00:00:00;2024/02/07 00:00:00;;100.00;'APARTAMENTO';'Rua JOSE SCUTARI';54;'304';;'PASSO DA AREIA';91340210;0.00;142.70;98.78;2008;'133792';'4';'Impressa'
2024/02/01 00:00:00;;50000.00;100.00;'ESPACO DE ESTACIONAMENTO NAO RESIDENCIAL';'Rua DR VICENTE DE PAULA DUTRA';215;'22';'BOX Nº 22';'PRAIA DE BELAS';90110200;0.00;17.48;15.61;2001;'28812';'5';'Impressa'
2024/01/31 00:00:00;2024/02/08 00:00:00;630000.00;100.00;'APARTAMENTO';'Rua GEN LIMA E SILVA';570;'1107';;'CIDADE BAIXA';90050100;0.00;70.76;50.21;2018;'149220';'2';'Impressa'
2024/02/01 00:00:00;;133473.00;100.00;'APARTAMENTO';'Rua CARLOS ESTEVAO';995;'304';;'JAR LEOPOLDINA';91240001;0.00;53.82;46.17;1984;'1812';'6';'Impressa'
2024/02/01 00:00:00;2024/02/07 00:00:00;450000.00;100.00;'RESIDENCIA PADRONIZADA EM COND HORIZONTAL FECHADO';'Rua LANDEL DE MOURA';830;'6';'Casa 6';'TRISTEZA';91920150;0.00;170.16;133.61;1996;'83021';'3';'Impressa'
2024/01/31 00:00:00;;630000.00;100.00;'APARTAMENTO';'Rua CASTRO ALVES';141;'310';;'BOM FIM';90430130;0.00;103.44;62.30;2016;'201345';'1';'Impressa'
2024/01/31 00:00:00;2024/02/06 00:00:00;380000.00;100.00;'APARTAMENTO';'Rua FELIX DA CUNHA';853;'1';;'MOINHOS VENTO';90570001;0.00;80.95;70.64;1962;'38709';'1';'Impressa'
2024/02/01 00:00:00;;800000.00;100.00;'APARTAMENTO DE COBERTURA';'Travessa PAZ';34;'302';;'FARROUPILHA';90040110;0.00;102.65;102.65;1978;'143122';'2';'Impressa'
2024/01/31 00:00:00;2024/02/19 00:00:00;560000.00;100.00;'RESIDENCIA CONDOM HORIZ ABERTO SEM AREA USO COMUM';'Rua ELIAS BOTHOME';468;'01';;'JARDIM ITU';91220210;0.00;125.32;125.32;2021;'153967';'4';'Impressa'
2024/01/31 00:00:00;2024/01/31 00:00:00;325000.00;100.00;'APARTAMENTO';'Rua SAO MANOEL';1780;'503';'APTO 503';'SANTANA';90620110;0.00;64.18;41.90;1985;'71853';'2';'Impressa'
2024/01/31 00:00:00;2024/02/07 00:00:00;246380.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'AL TRES DE OUTUBRO';15;'71';'TORRE 02';'SARANDI';91130470;0.00;11.71;10.58;2023;'64276';'6';'Impressa'
2024/01/31 00:00:00;2024/02/07 00:00:00;;100.00;'APARTAMENTO';'AL TRES DE OUTUBRO';15;'213';'TORRE 02';'SARANDI';91130470;0.00;69.06;40.77;2023;'64074';'6';'Impressa'
2024/01/31 00:00:00;2024/02/08 00:00:00;50000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua GEN LIMA E SILVA';570;'27';;'CIDADE BAIXA';90050100;0.00;24.98;10.58;2018;'149291';'2';'Impressa'
2024/02/06 00:00:00;;300000.00;100.00;'APARTAMENTO';'Rua DONA SEBASTIANA';471;'302';;'SAO JOAO';91020010;0.00;83.93;70.47;1973;'42697';'4';'Impressa'
2024/02/06 00:00:00;;;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua DONA SEBASTIANA';471;'2';;'SAO JOAO';91020010;0.00;28.12;12.77;;'3075';'4';'Impressa'
2024/01/31 00:00:00;2024/02/05 00:00:00;469000.00;100.00;'RESIDENCIA CONDOM HORIZ ABERTO SEM AREA USO COMUM';'Rua PASTOR BOLL';109;'3';;'PARQUE STA FE';91180195;0.00;85.08;82.98;2018;'61173';'6';'Impressa'
2024/02/05 00:00:00;2024/03/11 00:00:00;2600000.00;100.00;'APARTAMENTO';'Rua SANTO INACIO';473;'201';'Ap. 201';'MOINHOS VENTO';90570150;0.00;439.68;278.39;1989;'145995';'1';'Impressa'
2024/02/01 00:00:00;2024/02/01 00:00:00;161000.00;100.00;'SALA COMERCIAL';'Avenida VENANCIO AIRES';1191;'121';'CONJUNTO 121 DO EDIFICIO AMERICA';'SANTANA';90040190;0.00;100.64;70.80;1962;'65765';'2';'Impressa'
2024/01/31 00:00:00;2024/03/11 00:00:00;60000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua SANTO INACIO';473;'3';'Estac. 3';'MOINHOS VENTO';90570150;0.00;27.03;17.11;1989;'146005';'1';'Impressa'
2024/01/31 00:00:00;2024/07/25 00:00:00;155000.00;100.00;'APARTAMENTO';'Rua JOSE CARLOS BATISTA DOS SANTOS';65;'402';;'MORRO SANTANA';91260100;0.00;62.49;53.27;1993;'3511';'6';'Impressa'
2024/01/31 00:00:00;2024/03/11 00:00:00;60000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL';'Rua SANTO INACIO';473;'4';'Estac. 04';'MOINHOS VENTO';90570150;0.00;26.83;16.99;1989;'146006';'1';'Impressa'
2024/01/31 00:00:00;;225000.00;100.00;'APARTAMENTO';'Avenida FARRAPOS';292;'407';;'FLORESTA';90220000;0.00;74.90;62.02;1968;'161293';'1';'Impressa'
2024/02/16 00:00:00;;233000.00;100.00;'ESPACO DE ESTACIONAMENTO RESIDENCIAL DESCOBERTO';'Avenida MANOEL ELIAS';2200;'7';'AP 1106 BLOCO 3 E BOX 07';'MARIO QUINTANA';91240260;0.00;13.89;10.58;2015;'52870';'6';'Impressa'
2024/02/16 00:00:00;;;100.00;'APARTAMENTO';'Avenida MANOEL ELIAS';2200;'1106';'AP 1106 BLOCO 3 E BOX 07';'MARIO QUINTANA';91240260;0.00;59.89;48.72;2015;'52832';'6';'Impressa'
2024/02/01 00:00:00;;140840.00;100.00;'APARTAMENTO';'Rua CARLOS ESTEVAO';95;'450';;'JAR LEOPOLDINA';91240001;0.00;65.20;46.34;1978;'24431';'4';'Impressa'
2024/02/03 00:00:00;2024/02/05 00:00:00;240000.00;100.00;'APARTAMENTO';'Rua DUQUE DE CAXIAS';1705;'208';'AP 208';'CENTRO HISTORIC';90010282;0.00;51.63;32.74;1983;'159012';'2';'Impressa'
2024/01/31 00:00:00;2024/02/01 00:00:00;150000.00;100.00;'APARTAMENTO';'Rua ORFANOTROFIO';600;'408';'BLOCO 9';'NONOAI';90840440;0.00;58.00;58.00;2005;'56765';'2';'Impressa'
2024/02/05 00:00:00;2024/06/14 00:00:00;140000.00;40.00;'RESIDENCIA ISOLADA';'Avenida PRINCIPAL DA PONTA GROSSA';1600;'196';;'PONTA GROSSA';91778299;500.00;185.00;185.00;2016;'222760';'3';'Impressa'
